DayIndex,Date,Hour,Team,Minimo,Capacity,LB_slot
26,2021-11-26,10-11,A,4,19,0
26,2021-11-26,10-11,B,4,19,0
26,2021-11-26,11-12,A,4,19,0
26,2021-11-26,11-12,B,4,19,0
26,2021-11-26,12-13,A,4,19,0
26,2021-11-26,12-13,B,4,19,0
26,2021-11-26,13-14,A,4,19,0
26,2021-11-26,13-14,B,4,19,0
26,2021-11-26,14-15,A,4,19,0
26,2021-11-26,14-15,B,4,19,0
26,2021-11-26,15-16,A,4,19,0
26,2021-11-26,15-16,B,4,19,0
26,2021-11-26,16-17,A,3,19,0
26,2021-11-26,16-17,B,4,19,0
26,2021-11-26,17-18,A,3,19,0
26,2021-11-26,17-18,B,4,19,0
26,2021-11-26,18-19,A,4,19,0
26,2021-11-26,18-19,B,4,19,0
26,2021-11-26,19-20,A,4,19,0
26,2021-11-26,19-20,B,4,19,0
26,2021-11-26,20-21,A,4,19,0
26,2021-11-26,20-21,B,4,19,0
26,2021-11-26,21-22,A,3,19,0
26,2021-11-26,21-22,B,3,19,0
27,2021-11-27,09-10,A,3,19,0
27,2021-11-27,09-10,B,2,19,0
27,2021-11-27,10-11,A,4,19,0
27,2021-11-27,10-11,B,4,19,0
27,2021-11-27,11-12,A,4,19,0
27,2021-11-27,11-12,B,4,19,0
27,2021-11-27,12-13,A,4,19,0
27,2021-11-27,12-13,B,4,19,0
27,2021-11-27,13-14,A,4,19,0
27,2021-11-27,13-14,B,4,19,0
27,2021-11-27,14-15,A,4,19,0
27,2021-11-27,14-15,B,4,19,0
27,2021-11-27,15-16,A,4,19,0
27,2021-11-27,15-16,B,4,19,0
27,2021-11-27,16-17,A,3,19,0
27,2021-11-27,16-17,B,2,19,0
27,2021-11-27,17-18,A,3,19,0
27,2021-11-27,17-18,B,2,19,0
27,2021-11-27,18-19,A,4,19,0
27,2021-11-27,18-19,B,4,19,0
27,2021-11-27,19-20,A,4,19,0
27,2021-11-27,19-20,B,3,19,0
27,2021-11-27,20-21,A,4,19,0
27,2021-11-27,20-21,B,3,19,0
27,2021-11-27,21-22,A,4,19,0
27,2021-11-27,21-22,B,2,19,0
28,2021-11-28,09-10,A,-1,0,0
28,2021-11-28,09-10,B,-1,0,0
28,2021-11-28,10-11,A,-1,0,0
28,2021-11-28,10-11,B,-1,0,0
28,2021-11-28,11-12,A,-1,0,0
28,2021-11-28,11-12,B,-1,0,0
28,2021-11-28,12-13,A,-1,0,0
28,2021-11-28,12-13,B,-1,0,0
28,2021-11-28,13-14,A,-1,0,0
28,2021-11-28,13-14,B,-1,0,0
28,2021-11-28,14-15,A,-1,0,0
28,2021-11-28,14-15,B,-1,0,0
28,2021-11-28,15-16,A,-1,0,0
28,2021-11-28,15-16,B,-1,0,0
28,2021-11-28,16-17,A,-1,0,0
28,2021-11-28,16-17,B,-1,0,0
28,2021-11-28,17-18,A,-1,0,0
28,2021-11-28,17-18,B,-1,0,0
28,2021-11-28,18-19,A,-1,0,0
28,2021-11-28,18-19,B,-1,0,0
28,2021-11-28,19-20,A,-1,0,0
28,2021-11-28,19-20,B,-1,0,0
28,2021-11-28,20-21,A,-1,0,0
28,2021-11-28,20-21,B,-1,0,0
28,2021-11-28,21-22,A,-1,0,0
28,2021-11-28,21-22,B,-1,0,0
29,2021-11-29,09-10,A,3,19,0
29,2021-11-29,09-10,B,2,19,0
29,2021-11-29,10-11,A,4,19,0
29,2021-11-29,10-11,B,2,19,0
29,2021-11-29,11-12,A,4,19,0
29,2021-11-29,11-12,B,3,19,0
29,2021-11-29,12-13,A,4,19,0
29,2021-11-29,12-13,B,4,19,0
29,2021-11-29,13-14,A,4,19,0
29,2021-11-29,13-14,B,4,19,0
29,2021-11-29,14-15,A,4,19,0
29,2021-11-29,14-15,B,3,19,0
29,2021-11-29,15-16,A,3,19,0
29,2021-11-29,15-16,B,2,19,0
29,2021-11-29,16-17,A,2,19,0
29,2021-11-29,16-17,B,2,19,0
29,2021-11-29,17-18,A,3,19,0
29,2021-11-29,17-18,B,2,19,0
29,2021-11-29,18-19,A,4,19,0
29,2021-11-29,18-19,B,3,19,0
29,2021-11-29,19-20,A,4,19,0
29,2021-11-29,19-20,B,4,19,0
29,2021-11-29,20-21,A,4,19,0
29,2021-11-29,20-21,B,3,19,0
29,2021-11-29,21-22,A,2,19,0
29,2021-11-29,21-22,B,2,19,0
30,2021-11-30,09-10,A,3,19,0
30,2021-11-30,09-10,B,2,19,0
30,2021-11-30,10-11,A,4,19,0
30,2021-11-30,10-11,B,3,19,0
30,2021-11-30,11-12,A,4,19,0
30,2021-11-30,11-12,B,3,19,0
30,2021-11-30,12-13,A,4,19,0
30,2021-11-30,12-13,B,4,19,0
30,2021-11-30,13-14,A,4,19,0
30,2021-11-30,13-14,B,4,19,0
30,2021-11-30,14-15,A,4,19,0
30,2021-11-30,14-15,B,4,19,0
30,2021-11-30,15-16,A,3,19,0
30,2021-11-30,15-16,B,2,19,0
30,2021-11-30,16-17,A,2,19,0
30,2021-11-30,16-17,B,1,19,0
30,2021-11-30,17-18,A,3,19,0
30,2021-11-30,17-18,B,2,19,0
30,2021-11-30,18-19,A,4,19,0
30,2021-11-30,18-19,B,3,19,0
30,2021-11-30,19-20,A,4,19,0
30,2021-11-30,19-20,B,3,19,0
30,2021-11-30,20-21,A,4,19,0
30,2021-11-30,20-21,B,3,19,0
30,2021-11-30,21-22,A,2,19,0
30,2021-11-30,21-22,B,2,19,0
31,2021-12-01,09-10,A,3,19,0
31,2021-12-01,09-10,B,2,19,0
31,2021-12-01,10-11,A,4,19,0
31,2021-12-01,10-11,B,4,19,0
31,2021-12-01,11-12,A,4,19,0
31,2021-12-01,11-12,B,3,19,0
31,2021-12-01,12-13,A,4,19,0
31,2021-12-01,12-13,B,4,19,0
31,2021-12-01,13-14,A,4,19,0
31,2021-12-01,13-14,B,4,19,0
31,2021-12-01,14-15,A,4,19,0
31,2021-12-01,14-15,B,4,19,0
31,2021-12-01,15-16,A,4,19,0
31,2021-12-01,15-16,B,2,19,0
31,2021-12-01,16-17,A,2,19,0
31,2021-12-01,16-17,B,2,19,0
31,2021-12-01,17-18,A,3,19,0
31,2021-12-01,17-18,B,3,19,0
31,2021-12-01,18-19,A,4,19,0
31,2021-12-01,18-19,B,3,19,0
31,2021-12-01,19-20,A,4,19,0
31,2021-12-01,19-20,B,4,19,0
31,2021-12-01,20-21,A,4,19,0
31,2021-12-01,20-21,B,3,19,0
31,2021-12-01,21-22,A,3,19,0
31,2021-12-01,21-22,B,2,19,0
32,2021-12-02,09-10,A,3,19,0
32,2021-12-02,09-10,B,2,19,0
32,2021-12-02,10-11,A,4,19,0
32,2021-12-02,10-11,B,2,19,0
32,2021-12-02,11-12,A,4,19,0
32,2021-12-02,11-12,B,3,19,0
32,2021-12-02,12-13,A,4,19,0
32,2021-12-02,12-13,B,4,19,0
32,2021-12-02,13-14,A,4,19,0
32,2021-12-02,13-14,B,4,19,0
32,2021-12-02,14-15,A,4,19,0
32,2021-12-02,14-15,B,3,19,0
32,2021-12-02,15-16,A,4,19,0
32,2021-12-02,15-16,B,2,19,0
32,2021-12-02,16-17,A,3,19,0
32,2021-12-02,16-17,B,2,19,0
32,2021-12-02,17-18,A,4,19,0
32,2021-12-02,17-18,B,3,19,0
32,2021-12-02,18-19,A,4,19,0
32,2021-12-02,18-19,B,4,19,0
32,2021-12-02,19-20,A,4,19,0
32,2021-12-02,19-20,B,4,19,0
32,2021-12-02,20-21,A,4,19,0
32,2021-12-02,20-21,B,3,19,0
32,2021-12-02,21-22,A,4,19,0
32,2021-12-02,21-22,B,4,19,0
33,2021-12-03,09-10,A,3,19,0
33,2021-12-03,09-10,B,2,19,0
33,2021-12-03,10-11,A,4,19,0
33,2021-12-03,10-11,B,4,19,0
33,2021-12-03,11-12,A,4,19,0
33,2021-12-03,11-12,B,4,19,0
33,2021-12-03,12-13,A,4,19,0
33,2021-12-03,12-13,B,4,19,0
33,2021-12-03,13-14,A,4,19,0
33,2021-12-03,13-14,B,4,19,0
33,2021-12-03,14-15,A,4,19,0
33,2021-12-03,14-15,B,4,19,0
33,2021-12-03,15-16,A,4,19,0
33,2021-12-03,15-16,B,4,19,0
33,2021-12-03,16-17,A,3,19,0
33,2021-12-03,16-17,B,4,19,0
33,2021-12-03,17-18,A,4,19,0
33,2021-12-03,17-18,B,4,19,0
33,2021-12-03,18-19,A,4,19,0
33,2021-12-03,18-19,B,4,19,0
33,2021-12-03,19-20,A,4,19,0
33,2021-12-03,19-20,B,4,19,0
33,2021-12-03,20-21,A,4,19,0
33,2021-12-03,20-21,B,4,19,0
33,2021-12-03,21-22,A,4,19,0
33,2021-12-03,21-22,B,2,19,0
34,2021-12-04,09-10,A,4,19,0
34,2021-12-04,09-10,B,2,19,0
34,2021-12-04,10-11,A,4,19,0
34,2021-12-04,10-11,B,4,19,0
34,2021-12-04,11-12,A,4,19,0
34,2021-12-04,11-12,B,4,19,0
34,2021-12-04,12-13,A,4,19,0
34,2021-12-04,12-13,B,4,19,0
34,2021-12-04,13-14,A,4,19,0
34,2021-12-04,13-14,B,4,19,0
34,2021-12-04,14-15,A,4,19,0
34,2021-12-04,14-15,B,4,19,0
34,2021-12-04,15-16,A,4,19,0
34,2021-12-04,15-16,B,3,19,0
34,2021-12-04,16-17,A,4,19,0
34,2021-12-04,16-17,B,2,19,0
34,2021-12-04,17-18,A,4,19,0
34,2021-12-04,17-18,B,3,19,0
34,2021-12-04,18-19,A,4,19,0
34,2021-12-04,18-19,B,4,19,0
34,2021-12-04,19-20,A,4,19,0
34,2021-12-04,19-20,B,4,19,0
34,2021-12-04,20-21,A,4,19,0
34,2021-12-04,20-21,B,4,19,0
34,2021-12-04,21-22,A,3,19,0
34,2021-12-04,21-22,B,2,19,0
35,2021-12-05,09-10,A,-1,0,0
35,2021-12-05,09-10,B,-1,0,0
35,2021-12-05,10-11,A,-1,0,0
35,2021-12-05,10-11,B,-1,0,0
35,2021-12-05,11-12,A,-1,0,0
35,2021-12-05,11-12,B,-1,0,0
35,2021-12-05,12-13,A,-1,0,0
35,2021-12-05,12-13,B,-1,0,0
35,2021-12-05,13-14,A,-1,0,0
35,2021-12-05,13-14,B,-1,0,0
35,2021-12-05,14-15,A,-1,0,0
35,2021-12-05,14-15,B,-1,0,0
35,2021-12-05,15-16,A,-1,0,0
35,2021-12-05,15-16,B,-1,0,0
35,2021-12-05,16-17,A,-1,0,0
35,2021-12-05,16-17,B,-1,0,0
35,2021-12-05,17-18,A,-1,0,0
35,2021-12-05,17-18,B,-1,0,0
35,2021-12-05,18-19,A,-1,0,0
35,2021-12-05,18-19,B,-1,0,0
35,2021-12-05,19-20,A,-1,0,0
35,2021-12-05,19-20,B,-1,0,0
35,2021-12-05,20-21,A,-1,0,0
35,2021-12-05,20-21,B,-1,0,0
35,2021-12-05,21-22,A,-1,0,0
35,2021-12-05,21-22,B,-1,0,0
36,2021-12-06,09-10,A,-1,0,0
36,2021-12-06,09-10,B,-1,0,0
36,2021-12-06,10-11,A,-1,0,0
36,2021-12-06,10-11,B,-1,0,0
36,2021-12-06,11-12,A,-1,0,0
36,2021-12-06,11-12,B,-1,0,0
36,2021-12-06,12-13,A,-1,0,0
36,2021-12-06,12-13,B,-1,0,0
36,2021-12-06,13-14,A,-1,0,0
36,2021-12-06,13-14,B,-1,0,0
36,2021-12-06,14-15,A,-1,0,0
36,2021-12-06,14-15,B,-1,0,0
36,2021-12-06,15-16,A,-1,0,0
36,2021-12-06,15-16,B,-1,0,0
36,2021-12-06,16-17,A,-1,0,0
36,2021-12-06,16-17,B,-1,0,0
36,2021-12-06,17-18,A,-1,0,0
36,2021-12-06,17-18,B,-1,0,0
36,2021-12-06,18-19,A,-1,0,0
36,2021-12-06,18-19,B,-1,0,0
36,2021-12-06,19-20,A,-1,0,0
36,2021-12-06,19-20,B,-1,0,0
36,2021-12-06,20-21,A,-1,0,0
36,2021-12-06,20-21,B,-1,0,0
36,2021-12-06,21-22,A,-1,0,0
36,2021-12-06,21-22,B,-1,0,0
37,2021-12-07,09-10,A,4,19,0
37,2021-12-07,09-10,B,2,19,0
37,2021-12-07,10-11,A,4,19,0
37,2021-12-07,10-11,B,3,19,0
37,2021-12-07,11-12,A,4,19,0
37,2021-12-07,11-12,B,4,19,0
37,2021-12-07,12-13,A,4,19,0
37,2021-12-07,12-13,B,4,19,0
37,2021-12-07,13-14,A,4,19,0
37,2021-12-07,13-14,B,4,19,0
37,2021-12-07,14-15,A,4,19,0
37,2021-12-07,14-15,B,3,19,0
37,2021-12-07,15-16,A,3,19,0
37,2021-12-07,15-16,B,2,19,0
37,2021-12-07,16-17,A,2,19,0
37,2021-12-07,16-17,B,2,19,0
37,2021-12-07,17-18,A,3,19,0
37,2021-12-07,17-18,B,2,19,0
37,2021-12-07,18-19,A,4,19,0
37,2021-12-07,18-19,B,3,19,0
37,2021-12-07,19-20,A,4,19,0
37,2021-12-07,19-20,B,4,19,0
37,2021-12-07,20-21,A,4,19,0
37,2021-12-07,20-21,B,3,19,0
37,2021-12-07,21-22,A,4,19,0
37,2021-12-07,21-22,B,1,19,0
38,2021-12-08,09-10,A,-1,0,0
38,2021-12-08,09-10,B,-1,0,0
38,2021-12-08,10-11,A,-1,0,0
38,2021-12-08,10-11,B,-1,0,0
38,2021-12-08,11-12,A,-1,0,0
38,2021-12-08,11-12,B,-1,0,0
38,2021-12-08,12-13,A,-1,0,0
38,2021-12-08,12-13,B,-1,0,0
38,2021-12-08,13-14,A,-1,0,0
38,2021-12-08,13-14,B,-1,0,0
38,2021-12-08,14-15,A,-1,0,0
38,2021-12-08,14-15,B,-1,0,0
38,2021-12-08,15-16,A,-1,0,0
38,2021-12-08,15-16,B,-1,0,0
38,2021-12-08,16-17,A,-1,0,0
38,2021-12-08,16-17,B,-1,0,0
38,2021-12-08,17-18,A,-1,0,0
38,2021-12-08,17-18,B,-1,0,0
38,2021-12-08,18-19,A,-1,0,0
38,2021-12-08,18-19,B,-1,0,0
38,2021-12-08,19-20,A,-1,0,0
38,2021-12-08,19-20,B,-1,0,0
38,2021-12-08,20-21,A,-1,0,0
38,2021-12-08,20-21,B,-1,0,0
38,2021-12-08,21-22,A,-1,0,0
38,2021-12-08,21-22,B,-1,0,0
39,2021-12-09,09-10,A,3,19,0
39,2021-12-09,09-10,B,2,19,0
39,2021-12-09,10-11,A,4,19,0
39,2021-12-09,10-11,B,3,19,0
39,2021-12-09,11-12,A,4,19,0
39,2021-12-09,11-12,B,3,19,0
39,2021-12-09,12-13,A,4,19,0
39,2021-12-09,12-13,B,4,19,0
39,2021-12-09,13-14,A,4,19,0
39,2021-12-09,13-14,B,4,19,0
39,2021-12-09,14-15,A,4,19,0
39,2021-12-09,14-15,B,4,19,0
39,2021-12-09,15-16,A,3,19,0
39,2021-12-09,15-16,B,2,19,0
39,2021-12-09,16-17,A,2,19,0
39,2021-12-09,16-17,B,2,19,0
39,2021-12-09,17-18,A,3,19,0
39,2021-12-09,17-18,B,2,19,0
39,2021-12-09,18-19,A,4,19,0
39,2021-12-09,18-19,B,4,19,0
39,2021-12-09,19-20,A,4,19,0
39,2021-12-09,19-20,B,3,19,0
39,2021-12-09,20-21,A,4,19,0
39,2021-12-09,20-21,B,3,19,0
39,2021-12-09,21-22,A,2,19,0
39,2021-12-09,21-22,B,2,19,0
40,2021-12-10,09-10,A,4,19,0
40,2021-12-10,09-10,B,2,19,0
40,2021-12-10,10-11,A,4,19,0
40,2021-12-10,10-11,B,4,19,0
40,2021-12-10,11-12,A,4,19,0
40,2021-12-10,11-12,B,4,19,0
40,2021-12-10,12-13,A,4,19,0
40,2021-12-10,12-13,B,4,19,0
40,2021-12-10,13-14,A,4,19,0
40,2021-12-10,13-14,B,4,19,0
40,2021-12-10,14-15,A,4,19,0
40,2021-12-10,14-15,B,4,19,0
40,2021-12-10,15-16,A,4,19,0
40,2021-12-10,15-16,B,3,19,0
40,2021-12-10,16-17,A,3,19,0
40,2021-12-10,16-17,B,3,19,0
40,2021-12-10,17-18,A,3,19,0
40,2021-12-10,17-18,B,3,19,0
40,2021-12-10,18-19,A,4,19,0
40,2021-12-10,18-19,B,4,19,0
40,2021-12-10,19-20,A,4,19,0
40,2021-12-10,19-20,B,4,19,0
40,2021-12-10,20-21,A,4,19,0
40,2021-12-10,20-21,B,4,19,0
40,2021-12-10,21-22,A,2,19,0
40,2021-12-10,21-22,B,2,19,0
41,2021-12-11,09-10,A,3,19,0
41,2021-12-11,09-10,B,2,19,0
41,2021-12-11,10-11,A,4,19,0
41,2021-12-11,10-11,B,4,19,0
41,2021-12-11,11-12,A,4,19,0
41,2021-12-11,11-12,B,4,19,0
41,2021-12-11,12-13,A,4,19,0
41,2021-12-11,12-13,B,4,19,0
41,2021-12-11,13-14,A,4,19,0
41,2021-12-11,13-14,B,4,19,0
41,2021-12-11,14-15,A,4,19,0
41,2021-12-11,14-15,B,4,19,0
41,2021-12-11,15-16,A,3,19,0
41,2021-12-11,15-16,B,2,19,0
41,2021-12-11,16-17,A,3,19,0
41,2021-12-11,16-17,B,2,19,0
41,2021-12-11,17-18,A,3,19,0
41,2021-12-11,17-18,B,2,19,0
41,2021-12-11,18-19,A,4,19,0
41,2021-12-11,18-19,B,4,19,0
41,2021-12-11,19-20,A,4,19,0
41,2021-12-11,19-20,B,4,19,0
41,2021-12-11,20-21,A,4,19,0
41,2021-12-11,20-21,B,4,19,0
41,2021-12-11,21-22,A,3,19,0
41,2021-12-11,21-22,B,2,19,0
42,2021-12-12,09-10,A,-1,0,0
42,2021-12-12,09-10,B,-1,0,0
42,2021-12-12,10-11,A,-1,0,0
42,2021-12-12,10-11,B,-1,0,0
42,2021-12-12,11-12,A,-1,0,0
42,2021-12-12,11-12,B,-1,0,0
42,2021-12-12,12-13,A,-1,0,0
42,2021-12-12,12-13,B,-1,0,0
42,2021-12-12,13-14,A,-1,0,0
42,2021-12-12,13-14,B,-1,0,0
42,2021-12-12,14-15,A,-1,0,0
42,2021-12-12,14-15,B,-1,0,0
42,2021-12-12,15-16,A,-1,0,0
42,2021-12-12,15-16,B,-1,0,0
42,2021-12-12,16-17,A,-1,0,0
42,2021-12-12,16-17,B,-1,0,0
42,2021-12-12,17-18,A,-1,0,0
42,2021-12-12,17-18,B,-1,0,0
42,2021-12-12,18-19,A,-1,0,0
42,2021-12-12,18-19,B,-1,0,0
42,2021-12-12,19-20,A,-1,0,0
42,2021-12-12,19-20,B,-1,0,0
42,2021-12-12,20-21,A,-1,0,0
42,2021-12-12,20-21,B,-1,0,0
42,2021-12-12,21-22,A,-1,0,0
42,2021-12-12,21-22,B,-1,0,0
43,2021-12-13,09-10,A,3,19,0
43,2021-12-13,09-10,B,1,19,0
43,2021-12-13,10-11,A,3,19,0
43,2021-12-13,10-11,B,2,19,0
43,2021-12-13,11-12,A,4,19,0
43,2021-12-13,11-12,B,4,19,0
43,2021-12-13,12-13,A,4,19,0
43,2021-12-13,12-13,B,4,19,0
43,2021-12-13,13-14,A,4,19,0
43,2021-12-13,13-14,B,4,19,0
43,2021-12-13,14-15,A,4,19,0
43,2021-12-13,14-15,B,4,19,0
43,2021-12-13,15-16,A,2,19,0
43,2021-12-13,15-16,B,1,19,0
43,2021-12-13,16-17,A,3,19,0
43,2021-12-13,16-17,B,2,19,0
43,2021-12-13,17-18,A,3,19,0
43,2021-12-13,17-18,B,2,19,0
43,2021-12-13,18-19,A,4,19,0
43,2021-12-13,18-19,B,2,19,0
43,2021-12-13,19-20,A,4,19,0
43,2021-12-13,19-20,B,3,19,0
43,2021-12-13,20-21,A,4,19,0
43,2021-12-13,20-21,B,3,19,0
43,2021-12-13,21-22,A,3,19,0
43,2021-12-13,21-22,B,1,19,0
44,2021-12-14,09-10,A,2,19,0
44,2021-12-14,09-10,B,2,19,0
44,2021-12-14,10-11,A,3,19,0
44,2021-12-14,10-11,B,2,19,0
44,2021-12-14,11-12,A,4,19,0
44,2021-12-14,11-12,B,3,19,0
44,2021-12-14,12-13,A,4,19,0
44,2021-12-14,12-13,B,4,19,0
44,2021-12-14,13-14,A,4,19,0
44,2021-12-14,13-14,B,4,19,0
44,2021-12-14,14-15,A,4,19,0
44,2021-12-14,14-15,B,4,19,0
44,2021-12-14,15-16,A,4,19,0
44,2021-12-14,15-16,B,2,19,0
44,2021-12-14,16-17,A,2,19,0
44,2021-12-14,16-17,B,2,19,0
44,2021-12-14,17-18,A,3,19,0
44,2021-12-14,17-18,B,2,19,0
44,2021-12-14,18-19,A,4,19,0
44,2021-12-14,18-19,B,3,19,0
44,2021-12-14,19-20,A,4,19,0
44,2021-12-14,19-20,B,4,19,0
44,2021-12-14,20-21,A,4,19,0
44,2021-12-14,20-21,B,4,19,0
44,2021-12-14,21-22,A,3,19,0
44,2021-12-14,21-22,B,3,19,0
45,2021-12-15,09-10,A,3,19,0
45,2021-12-15,09-10,B,2,19,0
45,2021-12-15,10-11,A,4,19,0
45,2021-12-15,10-11,B,3,19,0
45,2021-12-15,11-12,A,4,19,0
45,2021-12-15,11-12,B,4,19,0
45,2021-12-15,12-13,A,4,19,0
45,2021-12-15,12-13,B,4,19,0
45,2021-12-15,13-14,A,4,19,0
45,2021-12-15,13-14,B,4,19,0
45,2021-12-15,14-15,A,4,19,0
45,2021-12-15,14-15,B,4,19,0
45,2021-12-15,15-16,A,3,19,0
45,2021-12-15,15-16,B,2,19,0
45,2021-12-15,16-17,A,2,19,0
45,2021-12-15,16-17,B,2,19,0
45,2021-12-15,17-18,A,3,19,0
45,2021-12-15,17-18,B,3,19,0
45,2021-12-15,18-19,A,4,19,0
45,2021-12-15,18-19,B,3,19,0
45,2021-12-15,19-20,A,4,19,0
45,2021-12-15,19-20,B,3,19,0
45,2021-12-15,20-21,A,4,19,0
45,2021-12-15,20-21,B,3,19,0
45,2021-12-15,21-22,A,2,19,0
45,2021-12-15,21-22,B,2,19,0
46,2021-12-16,09-10,A,3,19,0
46,2021-12-16,09-10,B,2,19,0
46,2021-12-16,10-11,A,4,19,0
46,2021-12-16,10-11,B,3,19,0
46,2021-12-16,11-12,A,4,19,0
46,2021-12-16,11-12,B,3,19,0
46,2021-12-16,12-13,A,4,19,0
46,2021-12-16,12-13,B,4,19,0
46,2021-12-16,13-14,A,4,19,0
46,2021-12-16,13-14,B,4,19,0
46,2021-12-16,14-15,A,4,19,0
46,2021-12-16,14-15,B,4,19,0
46,2021-12-16,15-16,A,3,19,0
46,2021-12-16,15-16,B,2,19,0
46,2021-12-16,16-17,A,3,19,0
46,2021-12-16,16-17,B,2,19,0
46,2021-12-16,17-18,A,3,19,0
46,2021-12-16,17-18,B,2,19,0
46,2021-12-16,18-19,A,4,19,0
46,2021-12-16,18-19,B,3,19,0
46,2021-12-16,19-20,A,4,19,0
46,2021-12-16,19-20,B,3,19,0
46,2021-12-16,20-21,A,4,19,0
46,2021-12-16,20-21,B,3,19,0
46,2021-12-16,21-22,A,3,19,0
46,2021-12-16,21-22,B,2,19,0
47,2021-12-17,09-10,A,4,19,0
47,2021-12-17,09-10,B,3,19,0
47,2021-12-17,10-11,A,4,19,0
47,2021-12-17,10-11,B,3,19,0
47,2021-12-17,11-12,A,4,19,0
47,2021-12-17,11-12,B,4,19,0
47,2021-12-17,12-13,A,4,19,0
47,2021-12-17,12-13,B,4,19,0
47,2021-12-17,13-14,A,4,19,0
47,2021-12-17,13-14,B,4,19,0
47,2021-12-17,14-15,A,4,19,0
47,2021-12-17,14-15,B,4,19,0
47,2021-12-17,15-16,A,4,19,0
47,2021-12-17,15-16,B,3,19,0
47,2021-12-17,16-17,A,3,19,0
47,2021-12-17,16-17,B,3,19,0
47,2021-12-17,17-18,A,4,19,0
47,2021-12-17,17-18,B,3,19,0
47,2021-12-17,18-19,A,4,19,0
47,2021-12-17,18-19,B,4,19,0
47,2021-12-17,19-20,A,4,19,0
47,2021-12-17,19-20,B,4,19,0
47,2021-12-17,20-21,A,4,19,0
47,2021-12-17,20-21,B,4,19,0
47,2021-12-17,21-22,A,3,19,0
47,2021-12-17,21-22,B,3,19,0
48,2021-12-18,09-10,A,3,19,0
48,2021-12-18,09-10,B,2,19,0
48,2021-12-18,10-11,A,4,19,0
48,2021-12-18,10-11,B,4,19,0
48,2021-12-18,11-12,A,4,19,0
48,2021-12-18,11-12,B,4,19,0
48,2021-12-18,12-13,A,4,19,0
48,2021-12-18,12-13,B,4,19,0
48,2021-12-18,13-14,A,4,19,0
48,2021-12-18,13-14,B,4,19,0
48,2021-12-18,14-15,A,4,19,0
48,2021-12-18,14-15,B,4,19,0
48,2021-12-18,15-16,A,4,19,0
48,2021-12-18,15-16,B,3,19,0
48,2021-12-18,16-17,A,3,19,0
48,2021-12-18,16-17,B,2,19,0
48,2021-12-18,17-18,A,4,19,0
48,2021-12-18,17-18,B,2,19,0
48,2021-12-18,18-19,A,4,19,0
48,2021-12-18,18-19,B,2,19,0
48,2021-12-18,19-20,A,4,19,0
48,2021-12-18,19-20,B,4,19,0
48,2021-12-18,20-21,A,4,19,0
48,2021-12-18,20-21,B,3,19,0
48,2021-12-18,21-22,A,3,19,0
48,2021-12-18,21-22,B,3,19,0
49,2021-12-19,09-10,A,-1,0,0
49,2021-12-19,09-10,B,-1,0,0
49,2021-12-19,10-11,A,-1,0,0
49,2021-12-19,10-11,B,-1,0,0
49,2021-12-19,11-12,A,-1,0,0
49,2021-12-19,11-12,B,-1,0,0
49,2021-12-19,12-13,A,-1,0,0
49,2021-12-19,12-13,B,-1,0,0
49,2021-12-19,13-14,A,-1,0,0
49,2021-12-19,13-14,B,-1,0,0
49,2021-12-19,14-15,A,-1,0,0
49,2021-12-19,14-15,B,-1,0,0
49,2021-12-19,15-16,A,-1,0,0
49,2021-12-19,15-16,B,-1,0,0
49,2021-12-19,16-17,A,-1,0,0
49,2021-12-19,16-17,B,-1,0,0
49,2021-12-19,17-18,A,-1,0,0
49,2021-12-19,17-18,B,-1,0,0
49,2021-12-19,18-19,A,-1,0,0
49,2021-12-19,18-19,B,-1,0,0
49,2021-12-19,19-20,A,-1,0,0
49,2021-12-19,19-20,B,-1,0,0
49,2021-12-19,20-21,A,-1,0,0
49,2021-12-19,20-21,B,-1,0,0
49,2021-12-19,21-22,A,-1,0,0
49,2021-12-19,21-22,B,-1,0,0
50,2021-12-20,09-10,A,3,19,0
50,2021-12-20,09-10,B,2,19,0
50,2021-12-20,10-11,A,4,19,0
50,2021-12-20,10-11,B,3,19,0
50,2021-12-20,11-12,A,4,19,0
50,2021-12-20,11-12,B,3,19,0
50,2021-12-20,12-13,A,4,19,0
50,2021-12-20,12-13,B,4,19,0
50,2021-12-20,13-14,A,4,19,0
50,2021-12-20,13-14,B,4,19,0
50,2021-12-20,14-15,A,4,19,0
50,2021-12-20,14-15,B,4,19,0
50,2021-12-20,15-16,A,3,19,0
50,2021-12-20,15-16,B,2,19,0
50,2021-12-20,16-17,A,3,19,0
50,2021-12-20,16-17,B,2,19,0
50,2021-12-20,17-18,A,3,19,0
50,2021-12-20,17-18,B,2,19,0
50,2021-12-20,18-19,A,4,19,0
50,2021-12-20,18-19,B,4,19,0
50,2021-12-20,19-20,A,4,19,0
50,2021-12-20,19-20,B,4,19,0
50,2021-12-20,20-21,A,4,19,0
50,2021-12-20,20-21,B,4,19,0
50,2021-12-20,21-22,A,3,19,0
50,2021-12-20,21-22,B,3,19,0
51,2021-12-21,09-10,A,3,19,0
51,2021-12-21,09-10,B,2,19,0
51,2021-12-21,10-11,A,4,19,0
51,2021-12-21,10-11,B,3,19,0
51,2021-12-21,11-12,A,4,19,0
51,2021-12-21,11-12,B,3,19,0
51,2021-12-21,12-13,A,4,19,0
51,2021-12-21,12-13,B,4,19,0
51,2021-12-21,13-14,A,4,19,0
